topic,model,condition,language,prompt_type,unit_id,kind,label,word_count,excerpt_count
ch-3_mole_concept,gpt-5.6-terra,arabic-english,Arabic,english,u15,STUDY_SUPPORT,"Conversion roadmap linking mass, moles, and particle count",49,1
ch-3_mole_concept,gpt-5.6-terra,arabic-english,Arabic,english,u16,CONCEPT,Molar gas volume at STP and condition qualification,52,1
ch-3_mole_concept,gpt-5.6-terra,arabic-english,Arabic,english,u17,STUDY_SUPPORT,Summary recap and mnemonic comparison to a dozen,56,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u1,CONCEPT,Definition of the mole and Avogadro's number,49,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u2,EXAMPLE,Comparative example of molar masses and particle counts across different substances,35,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u3,CONCEPT,"Role of the mole in connecting mass, particle count, and gas volume",20,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u4,CONCEPT,"Formula relating moles, mass, and molar mass",18,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u5,EXAMPLE,Worked calculation of moles in 36 grams of water,18,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u6,CONCEPT,"Formula relating number of particles, moles, and Avogadro's number",15,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u7,EXAMPLE,Worked calculation of the number of molecules in 2 moles of water,18,1
ch-3_mole_concept,grok-4.3,arabic-english,Arabic,english,u8,STUDY_SUPPORT,Summary of key mole concept takeaways,21,1
ch-3_mole_concept,llama-4-maverick,arabic-english,Arabic,english,u1,CONCEPT,Definition of mole and Avogadro's number,83,1
ch-3_mole_concept,llama-4-maverick,arabic-english,Arabic,english,u2,EXAMPLE,Example of molecules in one mole of oxygen gas,19,1
ch-3_mole_concept,llama-4-maverick,arabic-english,Arabic,english,u3,CONCEPT,Definition and calculation principle of molar mass,17,1
ch-3_mole_concept,llama-4-maverick,arabic-english,Arabic,english,u4,EXAMPLE,Molar mass calculation for oxygen gas,21,1
ch-3_mole_concept,llama-4-maverick,arabic-english,Arabic,english,u5,CONCEPT,Applications and uses of the mole concept,33,1
ch-3_mole_concept,llama-4-maverick,arabic-english,Arabic,english,u6,EXAMPLE,Worked calculation of mass from moles of hydrogen gas,47,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u1,ANALOGY,Buying rice in bulk by mass rather than counting grains as an analogy for the mole,49,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u2,CONCEPT,Definition of the mole and Avogadro's number,27,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u3,EXAMPLE,Comparison table illustrating items in a dozen versus particles in a mole,18,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u4,CONCEPT,Definition of molar mass and its relationship to atomic mass,27,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u5,PROCEDURE,Formula for calculating the number of moles from mass and molar mass,6,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u6,EXAMPLE,Worked problem calculating moles and number of atoms for 24 g of carbon,24,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u7,CONCEPT,Significance of the mole as a bridge between microscopic and macroscopic worlds,25,1
ch-3_mole_concept,claude-sonnet-5,arabic-native,Arabic,native,u8,STUDY_SUPPORT,Practice question calculating mass from moles for oxygen,18,1
ch-3_mole_concept,gemini-3.8-flash,arabic-native,Arabic,native,u1,ANALOGY,Analogy of a dozen eggs and pens to introduce counting units,70,1
ch-3_mole_concept,gemini-3.8-flash,arabic-native,Arabic,native,u2,CONCEPT,Need for a large counting unit in chemistry due to the submicroscopic scale of atoms,67,1
ch-3_mole_concept,gemini-3.8-flash,arabic-native,Arabic,native,u3,CONCEPT,Definition of the mole and Avogadro's number,87,1
ch-3_mole_concept,gemini-3.8-flash,arabic-native,Arabic,native,u4,CONCEPT,Relationship between atomic mass in amu and molar mass in grams,129,1
ch-3_mole_concept,gemini-3.8-flash,arabic-native,Arabic,native,u5,STUDY_SUPPORT,"Quick recap of the mole concept, numerical value, and significance",35,1
ch-3_mole_concept,gemini-3.8-flash,arabic-native,Arabic,native,u6,CONCEPT,"Formula relating moles, mass, and molar mass",15,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u1,CONCEPT,Definition of the mole and Avogadro's number,90,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u2,ANALOGY,Analogy comparing the mole to a dozen,31,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u3,CONCEPT,Concept of molar mass and its relation to atomic and molecular mass,34,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u4,EXAMPLE,Molar mass and atom count of carbon,29,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u5,EXAMPLE,Calculation of the molar mass of water,42,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u6,CONCEPT,"Formula relating moles, mass, and molar mass",29,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u7,EXAMPLE,Worked problem calculating moles of water from mass,28,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u8,CONCEPT,Formula relating number of particles to number of moles,15,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u9,EXAMPLE,Worked problem calculating number of water molecules in two moles,24,1
ch-3_mole_concept,gpt-5.6-terra,arabic-native,Arabic,native,u10,STUDY_SUPPORT,Summary recap of the mole concept and key formulas,53,1
ch-3_mole_concept,grok-4.3,arabic-native,Arabic,native,u1,CONCEPT,Conceptual rationale and necessity of the mole,63,1
ch-3_mole_concept,grok-4.3,arabic-native,Arabic,native,u2,CONCEPT,Quantitative definition of the mole and Avogadro's number,51,1
ch-3_mole_concept,grok-4.3,arabic-native,Arabic,native,u3,CONCEPT,Molar mass and relationship between mole and mass,68,1
ch-3_mole_concept,grok-4.3,arabic-native,Arabic,native,u4,EXAMPLE,Calculation of the number of carbon atoms in 24 grams of carbon,47,1
ch-3_mole_concept,grok-4.3,arabic-native,Arabic,native,u5,STUDY_SUPPORT,Summary recap of core points regarding the mole,35,1
ch-3_mole_concept,llama-4-maverick,arabic-native,Arabic,native,u1,CONCEPT,Definition of the mole and Avogadro's number,33,1
ch-3_mole_concept,llama-4-maverick,arabic-native,Arabic,native,u2,EXAMPLE,Molar mass and particle count of carbon-12,30,1
ch-3_mole_concept,llama-4-maverick,arabic-native,Arabic,native,u3,CONCEPT,Use of moles in stoichiometric calculations,26,1
ch-3_mole_concept,llama-4-maverick,arabic-native,Arabic,native,u4,EXAMPLE,Stoichiometric mole ratio calculation for water synthesis,72,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u1,ANALOGY,Analogy of mole to everyday counting units like dozen and ream,51,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u2,CONCEPT,Definition of mole and Avogadro's number,49,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u3,EXAMPLE,Comparison table and illustrative examples of one mole of carbon and water,36,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u4,CONCEPT,Definition and determination of molar mass,57,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u5,CONCEPT,"Formulas relating moles, mass, and number of particles",18,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u6,EXAMPLE,Worked example calculating moles and molecules in 36 g of water,43,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u7,CONCEPT,Molar volume of a gas at STP,23,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u8,STUDY_SUPPORT,"Recap summary of one mole across particles, mass, and gas volume",23,1
ch-3_mole_concept,claude-sonnet-5,bengali-english,Bengali,english,u9,CONCEPT,Significance and importance of the mole concept,27,1
ch-3_mole_concept,gemini-3.8-flash,bengali-english,Bengali,english,u1,ANALOGY,"Analogy of everyday counting units (dozen, hali, pair) to explain the mole",81,1
ch-3_mole_concept,gemini-3.8-flash,bengali-english,Bengali,english,u2,CONCEPT,Definition of mole in terms of Avogadro's number of particles,71,1
ch-3_mole_concept,gemini-3.8-flash,bengali-english,Bengali,english,u3,CONCEPT,Relationship between mole and mass (molar mass),110,1
ch-3_mole_concept,gemini-3.8-flash,bengali-english,Bengali,english,u4,CONCEPT,Molar volume of a gas at STP,52,1
ch-3_mole_concept,gemini-3.8-flash,bengali-english,Bengali,english,u5,PROCEDURE,"Formulas for calculating moles from mass, particle number, and gas volume",49,1
ch-3_mole_concept,gemini-3.8-flash,bengali-english,Bengali,english,u6,EXAMPLE,Worked problem calculating moles in 36 g of water,43,1
ch-3_mole_concept,gemini-3.8-flash,bengali-english,Bengali,english,u7,STUDY_SUPPORT,"One-line summary connecting mass, particle count, and volume to mole",26,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u1,CONCEPT,Definition of mole and Avogadro's number,80,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u2,EXAMPLE,Illustrative example of mole for carbon atoms,23,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u3,EXAMPLE,Illustrative example of mole for water molecules,25,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u4,CONCEPT,Definition and units of molar mass,37,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u5,EXAMPLE,Table of molar masses of common substances,57,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u6,CONCEPT,"Formula relating mass, molar mass, and moles",19,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u7,EXAMPLE,Worked example calculating moles from mass of water,23,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u8,CONCEPT,Formula relating moles and particle number,20,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u9,EXAMPLE,Worked example calculating number of molecules from moles,24,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u10,CONCEPT,Formula relating particle number to moles,7,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u11,EXAMPLE,Worked example calculating moles from particle number,16,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u12,CONCEPT,Molar volume of ideal gas at STP and gas mole formula,39,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u13,EXAMPLE,Worked example calculating moles of gas at STP,17,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u14,CONCEPT,Distinction between moles of molecules and moles of constituent atoms,57,1
ch-3_mole_concept,gpt-5.6-terra,bengali-english,Bengali,english,u15,STUDY_SUPPORT,Summary and key relationship recap of the mole concept,80,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u1,CONCEPT,Definition of mole and Avogadro's number,69,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u2,CONCEPT,Definition and calculation of molar mass,52,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u3,CONCEPT,Molar volume of a gas at STP,26,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u4,CONCEPT,"Unified formula relating mole, mass, particles, and volume",31,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u5,EXAMPLE,Worked example calculating moles from mass of calcium,25,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u6,EXAMPLE,Worked example calculating number of molecules from moles of water,18,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u7,CONCEPT,Importance and applications of the mole concept,35,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u8,STUDY_SUPPORT,Mnemonic association of mole as the chemist's dozen,13,1
ch-3_mole_concept,grok-4.3,bengali-english,Bengali,english,u9,STUDY_SUPPORT,Practice problem finding moles from gas volume at STP,16,1
ch-3_mole_concept,llama-4-maverick,bengali-english,Bengali,english,u1,CONCEPT,"Definition of mole, Avogadro's number, and significance in chemistry",104,2
ch-3_mole_concept,llama-4-maverick,bengali-english,Bengali,english,u2,EXAMPLE,Particle count in one mole of oxygen molecules,23,1
ch-3_mole_concept,llama-4-maverick,bengali-english,Bengali,english,u3,CONCEPT,Definition of molar mass,20,1
ch-3_mole_concept,llama-4-maverick,bengali-english,Bengali,english,u4,CONCEPT,Definition and value of molar volume at STP,20,1
ch-3_mole_concept,llama-4-maverick,bengali-english,Bengali,english,u5,EXAMPLE,Mass calculation for one mole of carbon atoms,9,1
ch-3_mole_concept,llama-4-maverick,bengali-english,Bengali,english,u6,EXAMPLE,Mass calculation for one mole of diatomic oxygen molecules,22,1
ch-3_mole_concept,llama-4-maverick,bengali-english,Bengali,english,u7,EXAMPLE,Mass calculation for two moles of water molecules,15,1
ch-3_mole_concept,claude-sonnet-5,bengali-native,Bengali,native,u1,CONCEPT,Rationale for introducing the mole concept to handle microscopic atomic masses,53,1
ch-3_mole_concept,claude-sonnet-5,bengali-native,Bengali,native,u2,CONCEPT,Definition of the mole using counting unit analogies and introduction of Avogadro's number,64,1
ch-3_mole_concept,claude-sonnet-5,bengali-native,Bengali,native,u3,CONCEPT,Relationship between atomic mass and molar mass illustrated with common elements,40,1
ch-3_mole_concept,claude-sonnet-5,bengali-native,Bengali,native,u4,CONCEPT,Formula relating number of moles to mass and molar mass,9,1
ch-3_mole_concept,claude-sonnet-5,bengali-native,Bengali,native,u5,EXAMPLE,Worked calculation of moles and number of atoms in 24 grams of carbon,40,1
ch-3_mole_concept,claude-sonnet-5,bengali-native,Bengali,native,u6,ANALOGY,Bridge analogy representing the mole as a connection between macroscopic mass and microscopic particle count,32,1
ch-3_mole_concept,gemini-3.8-flash,bengali-native,Bengali,native,u1,ANALOGY,Analogy comparing the mole to common counting units like dozen and hali,58,1
ch-3_mole_concept,gemini-3.8-flash,bengali-native,Bengali,native,u2,CONCEPT,Definition of mole in terms of Avogadro's number of particles,110,1
ch-3_mole_concept,gemini-3.8-flash,bengali-native,Bengali,native,u3,CONCEPT,"Relationship between mole, molar mass, and gram atomic or molecular mass",119,1
ch-3_mole_concept,gemini-3.8-flash,bengali-native,Bengali,native,u4,CONCEPT,Molar volume of gases at STP,47,1
ch-3_mole_concept,gemini-3.8-flash,bengali-native,Bengali,native,u5,CONCEPT,"Unified mathematical formula relating moles, mass, particle number, and gas volume",63,1
ch-3_mole_concept,gemini-3.8-flash,bengali-native,Bengali,native,u6,STUDY_SUPPORT,Recap summarizing the three representations of one mole,34,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u1,CONCEPT,"Definition of mole, Avogadro's number, and why the mole is needed",140,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u2,CONCEPT,Definition of molar mass and its numerical equivalence to atomic/molecular mass,81,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u3,PROCEDURE,Formula for calculating moles from mass,27,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u4,EXAMPLE,Calculating moles of 36 grams of water,24,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u5,PROCEDURE,Formula for calculating particle count from moles,12,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u6,EXAMPLE,Calculating number of molecules in 2 moles of water,28,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u7,EXAMPLE,Deducing atom counts in 1 mole of carbon dioxide,47,1
ch-3_mole_concept,gpt-5.6-terra,bengali-native,Bengali,native,u8,STUDY_SUPPORT,Summary recap of the mole concept and key formulas,47,1
ch-3_mole_concept,grok-4.3,bengali-native,Bengali,native,u1,ANALOGY,Analogy of a dozen eggs to introduce the mole as a counting unit,46,1
ch-3_mole_concept,grok-4.3,bengali-native,Bengali,native,u2,CONCEPT,"Definition of mole, Avogadro's number, and rationale for using a large counting unit",61,1
ch-3_mole_concept,grok-4.3,bengali-native,Bengali,native,u3,CONCEPT,"Relationship between mole, atomic mass, and molar mass",41,2
ch-3_mole_concept,grok-4.3,bengali-native,Bengali,native,u4,EXAMPLE,"Illustrative examples comparing molar mass and particle counts for carbon, oxygen gas, and water",37,1
ch-3_mole_concept,grok-4.3,bengali-native,Bengali,native,u5,PROCEDURE,"Formulas and procedures for calculating moles, particle counts, and reaction stoichiometry",52,1
ch-3_mole_concept,grok-4.3,bengali-native,Bengali,native,u6,STUDY_SUPPORT,Recap summary of core points of the mole concept,33,1
ch-3_mole_concept,llama-4-maverick,bengali-native,Bengali,native,u1,CONCEPT,Definition of mole and Avogadro's number,95,1
ch-3_mole_concept,llama-4-maverick,bengali-native,Bengali,native,u2,ANALOGY,Dozen marble counting analogy for the mole,68,1
ch-3_mole_concept,llama-4-maverick,bengali-native,Bengali,native,u3,CONCEPT,Formula relating moles to mass and molar mass,20,1
ch-3_mole_concept,llama-4-maverick,bengali-native,Bengali,native,u4,CONCEPT,Definition of molar mass,26,1
ch-3_mole_concept,llama-4-maverick,bengali-native,Bengali,native,u5,EXAMPLE,Molar mass of atomic oxygen and water,28,1
ch-3_mole_concept,llama-4-maverick,bengali-native,Bengali,native,u6,CONCEPT,Relationship between atomic/molecular mass and gram-expressed mass,41,1
ch-3_mole_concept,llama-4-maverick,bengali-native,Bengali,native,u7,EXAMPLE,Calculation of molecular mass of oxygen gas,9,1
ch-3_mole_concept,claude-sonnet-5,english,English,english,u1,CONCEPT,Introduction and definition of the mole as a counting unit equal to Avogadro's number,159,1
ch-3_mole_concept,claude-sonnet-5,english,English,english,u2,CONCEPT,Rationale for Avogadro's number linking atomic mass in unified atomic mass units to grams,71,1
